date,station_id,lon,lat,soil_moisture_band1,soil_moisture_band2,soil_moisture
2020-10-05,SMAP-86,91.79979253112327,31.87756944740214,0.23241381,0.24841176,0.24041279
2020-10-05,SMAP-87,91.81016597510667,31.87756944740214,0.23981263,0.25091222,0.24536243
2020-10-05,SMAP-88,91.82053941909008,31.87756944740214,0.24205045,0.24932696,0.2456887
2020-10-05,SMAP-89,91.83091286307348,31.87756944740214,0.24265525,0.24945767,0.24605647
2020-10-05,SMAP-90,91.84128630705689,31.87756944740214,0.24092148,0.24828099,0.24460123
2020-10-05,SMAP-91,91.8516597510403,31.87756944740214,0.2379781,0.24752922,0.24275365
2020-10-05,SMAP-92,91.8620331950237,31.87756944740214,0.22713177,0.24543734,0.23628455
2020-10-05,SMAP-93,91.87240663900711,31.87756944740214,0.22422872,0.24507779,0.23465326
2020-10-05,SMAP-94,91.8827800829905,31.87756944740214,0.23253447,0.26057318,0.24655382
2020-10-05,SMAP-95,91.8931535269739,31.87756944740214,0.23008205,0.25880814,0.24444509
2020-10-05,SMAP-96,91.90352697095732,31.87756944740214,0.22912712,0.25877544,0.24395129
2020-10-05,SMAP-97,91.91390041494071,31.87756944740214,0.22952507,0.25916767,0.24434638
2020-10-05,SMAP-98,91.92427385892411,31.87756944740214,0.22961938,0.25893885,0.24427912
2020-10-05,SMAP-99,91.9346473029075,31.87756944740214,0.2303775,0.25926572,0.24482161
2020-10-05,SMAP-100,91.9450207468909,31.87756944740214,0.23188466,0.26037708,0.24613087
2020-10-05,SMAP-101,91.95539419087432,31.87756944740214,0.2325813,0.26152104,0.24705118
2020-10-05,SMAP-102,91.9657676348577,31.87756944740214,0.23252654,0.26217476,0.24735065
2020-10-05,SMAP-103,91.97614107884111,31.87756944740214,0.20467822,0.26950768,0.23709294
2020-10-05,SMAP-104,91.9865145228245,31.87756944740214,0.2013563,0.26511347,0.23323488
2020-10-05,SMAP-105,91.99688796680792,31.87756944740214,0.18939765,0.2648471,0.22712237
2020-10-05,SMAP-106,92.00726141079133,31.87756944740214,0.2266328,0.26364875,0.24514078
2020-10-05,SMAP-107,92.01763485477473,31.87756944740214,0.23109949,0.27097243,0.25103596
2020-10-05,SMAP-108,92.02800829875814,31.87756944740214,0.23632991,0.2782959,0.2573129
2020-10-05,SMAP-109,92.03838174274154,31.87756944740214,0.26530126,0.3221045,0.2937029
2020-10-05,SMAP-110,92.04875518672495,31.87756944740214,0.22785917,0.2646191,0.24623914
2020-10-05,SMAP-111,92.05912863070836,31.87756944740214,0.27841395,0.34367615,0.31104505
2020-10-05,SMAP-112,92.06950207469175,31.87756944740214,0.22647278,0.2631838,0.24482828
2020-10-05,SMAP-113,92.07987551867517,31.87756944740214,0.23059176,0.26876074,0.24967626
2020-10-05,SMAP-114,92.09024896265855,31.87756944740214,0.22777873,0.26456648,0.2461726
2020-10-05,SMAP-115,92.10062240664196,31.87756944740214,0.2211909,0.25617748,0.23868419
2020-10-05,SMAP-116,92.11099585062534,31.87756944740214,0.21434394,0.24419343,0.22926868
2020-10-05,SMAP-117,92.12136929460875,31.87756944740214,0.21432063,0.24286178,0.2285912
2020-10-05,SMAP-118,92.13174273859217,31.87756944740214,0.21588698,0.2425954,0.22924119
2020-10-05,SMAP-119,92.14211618257556,31.87756944740214,0.22256099,0.25471276,0.23863688
2020-10-05,SMAP-120,92.15248962655897,31.87756944740214,0.20519692,0.26363447,0.2344157
2020-10-05,SMAP-121,92.16286307054237,31.87756944740214,0.20968507,0.26939553,0.23954031
2020-10-05,SMAP-122,92.17323651452577,31.87756944740214,0.23674096,0.27192557,0.25433326
2020-10-05,SMAP-123,92.18360995850917,31.87756944740214,0.23906535,0.27578682,0.25742608
2020-10-05,SMAP-124,92.19398340249256,31.87756944740214,0.24419008,0.28111324,0.26265165
2020-10-05,SMAP-125,92.20435684647597,31.87756944740214,0.23732524,0.27933192,0.2583286
2020-10-05,SMAP-126,92.21473029045937,31.87756944740214,0.24711525,0.28857002,0.26784265
2020-10-05,SMAP-127,92.22510373444278,31.87756944740214,0.2469471,0.28670603,0.26682657
2020-10-05,SMAP-128,92.2354771784262,31.87756944740214,0.23975268,0.29346508,0.2666089
2020-10-05,SMAP-129,92.24585062240959,31.87756944740214,0.24671663,0.29164344,0.26918003
2020-10-05,SMAP-130,92.256224066393,31.87756944740214,0.24973804,0.29443422,0.27208614
2020-10-05,SMAP-131,92.26659751037641,31.87756944740214,0.25243372,0.29321972,0.27282673
2020-10-05,SMAP-132,92.27697095435981,31.87756944740214,0.25490472,0.29230866,0.2736067
2020-10-05,SMAP-133,92.28734439834318,31.87756944740214,0.25614035,0.2961039,0.27612212
2020-10-05,SMAP-134,92.29771784232659,31.87756944740214,0.25636488,0.31356186,0.28496337
2020-10-05,SMAP-135,92.30809128631,31.87756944740214,0.2568704,0.32130426,0.28908733
2020-10-05,SMAP-136,92.3184647302934,31.87756944740214,0.25675803,0.31978607,0.28827205
2020-10-05,SMAP-137,92.32883817427681,31.87756944740214,0.25209668,0.29898828,0.2755425
2020-10-05,SMAP-138,92.33921161826022,31.87756944740214,0.22674882,0.27784088,0.25229484
2020-10-05,SMAP-139,92.34958506224362,31.87756944740214,0.20626043,0.2432604,0.22476041
2020-10-05,SMAP-140,92.35995850622703,31.87756944740214,0.2091928,0.24382766,0.22651023
2020-10-05,SMAP-141,92.37033195021043,31.87756944740214,0.20937656,0.2368825,0.22312953
2020-10-05,SMAP-142,92.38070539419382,31.87756944740214,0.24035992,0.24959539,0.24497765
2020-10-05,SMAP-143,92.39107883817722,31.87756944740214,0.2416516,0.24595188,0.24380174
2020-10-05,SMAP-144,92.40145228216062,31.87756944740214,0.2423817,0.24321944,0.24280056
2020-10-05,SMAP-145,92.41182572614403,31.87756944740214,0.24316786,0.24003133,0.24159959
2020-10-05,SMAP-146,92.42219917012743,31.87756944740214,0.24608834,0.24898826,0.2475383
2020-10-05,SMAP-147,92.43257261411084,31.87756944740214,0.23483297,0.22099265,0.22791281
2020-10-05,SMAP-148,92.44294605809425,31.87756944740214,0.2530734,0.26708537,0.26007938
2020-10-05,SMAP-149,91.68568464730585,31.86836526289686,0.17694668,0.17535883,0.17615277
2020-10-05,SMAP-150,91.69605809128926,31.86836526289686,0.18351653,0.18876024,0.18613839
2020-10-05,SMAP-151,91.70643153527266,31.86836526289686,0.17681214,0.19376291,0.18528754
2020-10-05,SMAP-152,91.71680497925605,31.86836526289686,0.22847548,0.23766737,0.23307142
2020-10-05,SMAP-153,91.72717842323947,31.86836526289686,0.23907405,0.24083789,0.23995596
2020-10-05,SMAP-154,91.73755186722286,31.86836526289686,0.24055803,0.24221075,0.24138439
2020-10-05,SMAP-155,91.74792531120627,31.86836526289686,0.23476556,0.2441392,0.23945238
2020-10-05,SMAP-156,91.75829875518967,31.86836526289686,0.23609614,0.24557738,0.24083677
2020-10-05,SMAP-157,91.76867219917305,31.86836526289686,0.23807183,0.24665602,0.24236393
2020-10-05,SMAP-158,91.77904564315645,31.86836526289686,0.23899919,0.2462311,0.24261513
2020-10-05,SMAP-159,91.78941908713986,31.86836526289686,0.23615405,0.24357618,0.23986512
2020-10-05,SMAP-160,91.79979253112327,31.86836526289686,0.24256502,0.24396838,0.2432667
2020-10-05,SMAP-161,91.81016597510667,31.86836526289686,0.24246424,0.24174578,0.242105
2020-10-05,SMAP-162,91.82053941909008,31.86836526289686,0.24260537,0.24069981,0.2416526
2020-10-05,SMAP-163,91.83091286307348,31.86836526289686,0.24054904,0.24197455,0.2412618
2020-10-05,SMAP-164,91.84128630705689,31.86836526289686,0.24054904,0.24112473,0.24083689
2020-10-05,SMAP-165,91.8516597510403,31.86836526289686,0.23800883,0.2407652,0.239387
2020-10-05,SMAP-166,91.8620331950237,31.86836526289686,0.23744434,0.24226871,0.23985653
2020-10-05,SMAP-167,91.87240663900711,31.86836526289686,0.23437993,0.24266092,0.23852043
2020-10-05,SMAP-168,91.8827800829905,31.86836526289686,0.22545314,0.25215346,0.2388033
2020-10-05,SMAP-169,91.8931535269739,31.86836526289686,0.21912281,0.24898298,0.2340529
2020-10-05,SMAP-170,91.90352697095732,31.86836526289686,0.2371258,0.24921176,0.24316877
2020-10-05,SMAP-171,91.91390041494071,31.86836526289686,0.23738575,0.24986547,0.24362561
2020-10-05,SMAP-172,91.92427385892411,31.86836526289686,0.23899153,0.2510095,0.24500051
2020-10-05,SMAP-173,91.9346473029075,31.86836526289686,0.24071674,0.2521208,0.24641877
2020-10-05,SMAP-174,91.9450207468909,31.86836526289686,0.24169326,0.25287256,0.2472829
2020-10-05,SMAP-175,91.95539419087432,31.86836526289686,0.24230358,0.25378782,0.2480457
2020-10-05,SMAP-176,91.9657676348577,31.86836526289686,0.22851755,0.25434345,0.24143049
2020-10-05,SMAP-177,91.97614107884111,31.86836526289686,0.22215691,0.2667957,0.2444763
2020-10-05,SMAP-178,91.9865145228245,31.86836526289686,0.21808773,0.26439896,0.24124335
2020-10-05,SMAP-179,91.99688796680792,31.86836526289686,0.24051662,0.27079025,0.25565344
2020-10-05,SMAP-180,92.00726141079133,31.86836526289686,0.25097278,0.28157616,0.26627445
2020-10-05,SMAP-181,92.01763485477473,31.86836526289686,0.2528686,0.28557092,0.26921976
2020-10-05,SMAP-182,92.02800829875814,31.86836526289686,0.2430332,0.2758001,0.25941664
2020-10-05,SMAP-183,92.03838174274154,31.86836526289686,0.27812797,0.31207758,0.29510278
2020-10-05,SMAP-184,92.04875518672495,31.86836526289686,0.27524036,0.31712908,0.29618472
2020-10-05,SMAP-185,92.05912863070836,31.86836526289686,0.2699203,0.29973435,0.28482732
2020-10-05,SMAP-186,92.06950207469175,31.86836526289686,0.20981173,0.24354278,0.22667725
2020-10-05,SMAP-187,92.07987551867517,31.86836526289686,0.23040791,0.2522661,0.241337
2020-10-05,SMAP-188,92.09024896265855,31.86836526289686,0.22517456,0.24374406,0.23445931
2020-10-05,SMAP-189,92.10062240664196,31.86836526289686,0.22947577,0.24907047,0.23927312
2020-10-05,SMAP-190,92.11099585062534,31.86836526289686,0.23185857,0.25293213,0.24239534
2020-10-05,SMAP-191,92.12136929460875,31.86836526289686,0.2350629,0.2587911,0.246927
2020-10-05,SMAP-192,92.13174273859217,31.86836526289686,0.2395073,0.2639842,0.25174576
2020-10-05,SMAP-193,92.14211618257556,31.86836526289686,0.24516477,0.2731719,0.25916833
2020-10-05,SMAP-194,92.15248962655897,31.86836526289686,0.22648357,0.27889776,0.25269067
2020-10-05,SMAP-195,92.16286307054237,31.86836526289686,0.21529393,0.27078688,0.24304041
2020-10-05,SMAP-196,92.17323651452577,31.86836526289686,0.21313466,0.27305055,0.2430926
2020-10-05,SMAP-197,92.18360995850917,31.86836526289686,0.24642761,0.27784422,0.26213592
2020-10-05,SMAP-198,92.19398340249256,31.86836526289686,0.2540263,0.28849682,0.27126157
2020-10-05,SMAP-199,92.20435684647597,31.86836526289686,0.25558388,0.29209194,0.27383792
2020-10-05,SMAP-200,92.21473029045937,31.86836526289686,0.2215224,0.28649935,0.2540109
2020-10-05,SMAP-201,92.22510373444278,31.86836526289686,0.22310029,0.28476846,0.25393438
2020-10-05,SMAP-202,92.2354771784262,31.86836526289686,0.2475351,0.29875892,0.27314702
2020-10-05,SMAP-203,92.24585062240959,31.86836526289686,0.23020132,0.27592874,0.25306502
2020-10-05,SMAP-204,92.256224066393,31.86836526289686,0.25808805,0.29791564,0.27800184
2020-10-05,SMAP-205,92.26659751037641,31.86836526289686,0.258425,0.29548663,0.2769558
2020-10-05,SMAP-206,92.27697095435981,31.86836526289686,0.25404447,0.28941438,0.2717294
2020-10-05,SMAP-207,92.28734439834318,31.86836526289686,0.25516766,0.2922988,0.27373323
2020-10-05,SMAP-208,92.29771784232659,31.86836526289686,0.2536514,0.29017347,0.27191246
2020-10-05,SMAP-209,92.30809128631,31.86836526289686,0.244778,0.27954686,0.26216245
2020-10-05,SMAP-210,92.3184647302934,31.86836526289686,0.2345568,0.27939516,0.25697598
2020-10-05,SMAP-211,92.32883817427681,31.86836526289686,0.26062506,0.28865528,0.27464017
2020-10-05,SMAP-212,92.33921161826022,31.86836526289686,0.26095575,0.29062888,0.2757923
2020-10-05,SMAP-213,92.34958506224362,31.86836526289686,0.25283203,0.28211284,0.26747245
2020-10-05,SMAP-214,92.35995850622703,31.86836526289686,0.25176495,0.27406698,0.26291597
2020-10-05,SMAP-215,92.37033195021043,31.86836526289686,0.24620502,0.25205448,0.24912974
2020-10-05,SMAP-216,92.38070539419382,31.86836526289686,0.24918152,0.25144735,0.25031444
2020-10-05,SMAP-217,92.39107883817722,31.86836526289686,0.2486761,0.24658957,0.24763283
2020-10-05,SMAP-218,92.40145228216062,31.86836526289686,0.24513803,0.23383743,0.23948774
2020-10-05,SMAP-219,92.41182572614403,31.86836526289686,0.24603654,0.2338372,0.23993687
2020-10-05,SMAP-220,92.42219917012743,31.86836526289686,0.24721587,0.23717725,0.24219656
2020-10-05,SMAP-221,92.43257261411084,31.86836526289686,0.1935644,0.19340953,0.19348696
2020-10-05,SMAP-222,92.44294605809425,31.86836526289686,,0.19153792,0.19153792
2020-10-05,SMAP-223,91.68568464730585,31.859161979726647,0.1677508,0.17550169,0.17162624
2020-10-05,SMAP-224,91.69605809128926,31.859161979726647,0.17258619,0.19076134,0.18167377
2020-10-05,SMAP-225,91.70643153527266,31.859161979726647,0.17207311,0.18976068,0.1809169
2020-10-05,SMAP-226,91.71680497925605,31.859161979726647,0.23085439,0.23890944,0.23488191
2020-10-05,SMAP-227,91.72717842323947,31.859161979726647,0.23819272,0.24253757,0.24036515
2020-10-05,SMAP-228,91.73755186722286,31.859161979726647,0.23883787,0.2431259,0.24098188
2020-10-05,SMAP-229,91.74792531120627,31.859161979726647,0.23928139,0.24750583,0.2433936
2020-10-05,SMAP-230,91.75829875518967,31.859161979726647,0.2415797,0.2500226,0.24580115
2020-10-05,SMAP-231,91.76867219917305,31.859161979726647,0.2415394,0.25015336,0.24584639
2020-10-05,SMAP-232,91.77904564315645,31.859161979726647,0.24628645,0.2466233,0.24645486
2020-10-05,SMAP-233,91.78941908713986,31.859161979726647,0.23925875,0.24253026,0.2408945
2020-10-05,SMAP-234,91.79979253112327,31.859161979726647,0.23768625,0.24105935,0.23937279
2020-10-05,SMAP-235,91.81016597510667,31.859161979726647,0.23718224,0.23805226,0.23761725
2020-10-05,SMAP-236,91.82053941909008,31.859161979726647,0.23639603,0.23756199,0.23697901
2020-10-05,SMAP-237,91.83091286307348,31.859161979726647,0.23163815,0.23837914,0.23500864
2020-10-05,SMAP-238,91.84128630705689,31.859161979726647,0.23123498,0.23798688,0.23461093
2020-10-05,SMAP-239,91.8516597510403,31.859161979726647,0.23272683,0.2389348,0.23583081
2020-10-05,SMAP-240,91.8620331950237,31.859161979726647,0.23905714,0.24194184,0.2404995
2020-10-05,SMAP-241,91.87240663900711,31.859161979726647,0.22554974,0.2420726,0.23381117
2020-10-05,SMAP-242,91.8827800829905,31.859161979726647,0.22533219,0.25189203,0.23861212
2020-10-05,SMAP-243,91.8931535269739,31.859161979726647,0.22150172,0.25019234,0.23584703
2020-10-05,SMAP-244,91.90352697095732,31.859161979726647,0.23883396,0.25048655,0.24466026
2020-10-05,SMAP-245,91.91390041494071,31.859161979726647,0.23913328,0.25104222,0.24508774
2020-10-05,SMAP-246,91.92427385892411,31.859161979726647,0.2423072,0.2537551,0.24803114
2020-10-05,SMAP-247,91.9346473029075,31.859161979726647,0.24394068,0.2551606,0.24955064
2020-10-05,SMAP-248,91.9450207468909,31.859161979726647,0.24540952,0.25656608,0.2509878
2020-10-05,SMAP-249,91.95539419087432,31.859161979726647,0.24732342,0.25797158,0.25264752
2020-10-05,SMAP-250,91.9657676348577,31.859161979726647,0.23795252,0.258756,0.24835426
2020-10-05,SMAP-251,91.97614107884111,31.859161979726647,0.23644085,0.28344035,0.2599406
2020-10-05,SMAP-252,91.9865145228245,31.859161979726647,0.23295294,0.27451885,0.2537359
2020-10-05,SMAP-253,91.99688796680792,31.859161979726647,0.238351,0.2845056,0.2614283
2020-10-05,SMAP-254,92.00726141079133,31.859161979726647,0.23918138,0.296623,0.2679022
2020-10-05,SMAP-255,92.01763485477473,31.859161979726647,0.1875875,0.27670348,0.23214549
2020-10-05,SMAP-256,92.02800829875814,31.859161979726647,0.25225872,0.28304088,0.2676498
2020-10-05,SMAP-257,92.03838174274154,31.859161979726647,0.2619946,0.29702222,0.2795084
2020-10-05,SMAP-258,92.04875518672495,31.859161979726647,0.26284868,0.29582387,0.27933627
2020-10-05,SMAP-259,92.05912863070836,31.859161979726647,0.25705397,0.2860362,0.27154508
2020-10-05,SMAP-260,92.06950207469175,31.859161979726647,0.2316339,0.25359777,0.24261583
2020-10-05,SMAP-261,92.07987551867517,31.859161979726647,0.23388226,0.2564608,0.24517152
2020-10-05,SMAP-262,92.09024896265855,31.859161979726647,0.24145406,0.2678457,0.25464988
2020-10-05,SMAP-263,92.10062240664196,31.859161979726647,0.247229,0.27556884,0.2613989
2020-10-05,SMAP-264,92.11099585062534,31.859161979726647,0.25199866,0.28222668,0.26711267
2020-10-05,SMAP-265,92.12136929460875,31.859161979726647,0.2501529,0.28156084,0.26585686
2020-10-05,SMAP-266,92.13174273859217,31.859161979726647,0.25145227,0.28528923,0.26837075
2020-10-05,SMAP-267,92.14211618257556,31.859161979726647,0.24450456,0.30792612,0.27621534
2020-10-05,SMAP-268,92.15248962655897,31.859161979726647,0.24417242,0.30752647,0.27584946
2020-10-05,SMAP-269,92.16286307054237,31.859161979726647,0.22592382,0.2850346,0.25547922
2020-10-05,SMAP-270,92.17323651452577,31.859161979726647,0.22824912,0.29009464,0.25917187
2020-10-05,SMAP-271,92.18360995850917,31.859161979726647,0.23622146,0.3042093,0.2702154
2020-10-05,SMAP-272,92.19398340249256,31.859161979726647,0.24103816,0.31606027,0.27854922
2020-10-05,SMAP-273,92.20435684647597,31.859161979726647,0.24543972,0.32444924,0.28494447
2020-10-05,SMAP-274,92.21473029045937,31.859161979726647,0.24253304,0.31339717,0.2779651
2020-10-05,SMAP-275,92.22510373444278,31.859161979726647,0.23422845,0.30128002,0.26775423
2020-10-05,SMAP-276,92.2354771784262,31.859161979726647,0.23542276,0.2894515,0.26243713
2020-10-05,SMAP-277,92.24585062240959,31.859161979726647,0.23450135,0.28630388,0.26040262
2020-10-05,SMAP-278,92.256224066393,31.859161979726647,0.25690874,0.31476647,0.2858376
2020-10-05,SMAP-279,92.26659751037641,31.859161979726647,0.25954822,0.32083875,0.2901935
2020-10-05,SMAP-280,92.27697095435981,31.859161979726647,0.25898665,0.31006044,0.28452355
2020-10-05,SMAP-281,92.28734439834318,31.859161979726647,0.26027834,0.31537384,0.2878261
2020-10-05,SMAP-282,92.29771784232659,31.859161979726647,0.25899172,0.28728905,0.27314037
2020-10-05,SMAP-283,92.30809128631,31.859161979726647,0.25543976,0.275296,0.26536787
2020-10-05,SMAP-284,92.3184647302934,31.859161979726647,0.2587744,0.2810648,0.2699196
2020-10-05,SMAP-285,92.32883817427681,31.859161979726647,0.26861203,0.307176,0.287894
2020-10-05,SMAP-286,92.33921161826022,31.859161979726647,0.2744469,0.32539332,0.2999201
2020-10-05,SMAP-287,92.34958506224362,31.859161979726647,0.27282616,0.3146,0.2937131
2020-10-05,SMAP-288,92.35995850622703,31.859161979726647,0.22691981,0.23286685,0.22989333
2020-10-05,SMAP-289,92.37033195021043,31.859161979726647,0.2377809,0.24340148,0.2405912
2020-10-05,SMAP-290,92.38070539419382,31.859161979726647,0.23896031,0.22943483,0.23419757
