station_id,lon,lat
SMAP-194,92.15248962655897,31.86836526289686
SMAP-195,92.16286307054237,31.86836526289686
SMAP-196,92.17323651452577,31.86836526289686
SMAP-197,92.18360995850917,31.86836526289686
SMAP-198,92.19398340249256,31.86836526289686
SMAP-199,92.20435684647597,31.86836526289686
SMAP-200,92.21473029045937,31.86836526289686
SMAP-201,92.22510373444278,31.86836526289686
SMAP-202,92.2354771784262,31.86836526289686
SMAP-203,92.24585062240959,31.86836526289686
SMAP-204,92.256224066393,31.86836526289686
SMAP-205,92.26659751037641,31.86836526289686
SMAP-206,92.27697095435981,31.86836526289686
SMAP-207,92.28734439834318,31.86836526289686
SMAP-208,92.29771784232659,31.86836526289686
SMAP-209,92.30809128631,31.86836526289686
SMAP-210,92.3184647302934,31.86836526289686
SMAP-211,92.32883817427681,31.86836526289686
SMAP-212,92.33921161826022,31.86836526289686
SMAP-213,92.34958506224362,31.86836526289686
SMAP-214,92.35995850622703,31.86836526289686
SMAP-215,92.37033195021043,31.86836526289686
SMAP-216,92.38070539419382,31.86836526289686
SMAP-217,92.39107883817722,31.86836526289686
SMAP-218,92.40145228216062,31.86836526289686
SMAP-219,92.41182572614403,31.86836526289686
SMAP-220,92.42219917012743,31.86836526289686
SMAP-221,92.43257261411084,31.86836526289686
SMAP-222,92.44294605809425,31.86836526289686
SMAP-223,91.68568464730585,31.859161979726647
SMAP-224,91.69605809128926,31.859161979726647
SMAP-225,91.70643153527266,31.859161979726647
SMAP-226,91.71680497925605,31.859161979726647
SMAP-227,91.72717842323947,31.859161979726647
SMAP-228,91.73755186722286,31.859161979726647
SMAP-229,91.74792531120627,31.859161979726647
SMAP-230,91.75829875518967,31.859161979726647
SMAP-231,91.76867219917305,31.859161979726647
SMAP-232,91.77904564315645,31.859161979726647
SMAP-233,91.78941908713986,31.859161979726647
SMAP-234,91.79979253112327,31.859161979726647
SMAP-235,91.81016597510667,31.859161979726647
SMAP-236,91.82053941909008,31.859161979726647
SMAP-237,91.83091286307348,31.859161979726647
SMAP-238,91.84128630705689,31.859161979726647
SMAP-239,91.8516597510403,31.859161979726647
SMAP-240,91.8620331950237,31.859161979726647
SMAP-241,91.87240663900711,31.859161979726647
SMAP-242,91.8827800829905,31.859161979726647
SMAP-243,91.8931535269739,31.859161979726647
SMAP-244,91.90352697095732,31.859161979726647
SMAP-245,91.91390041494071,31.859161979726647
SMAP-246,91.92427385892411,31.859161979726647
SMAP-247,91.9346473029075,31.859161979726647
SMAP-248,91.9450207468909,31.859161979726647
SMAP-249,91.95539419087432,31.859161979726647
SMAP-250,91.9657676348577,31.859161979726647
SMAP-251,91.97614107884111,31.859161979726647
SMAP-252,91.9865145228245,31.859161979726647
SMAP-253,91.99688796680792,31.859161979726647
SMAP-254,92.00726141079133,31.859161979726647
SMAP-255,92.01763485477473,31.859161979726647
SMAP-256,92.02800829875814,31.859161979726647
SMAP-257,92.03838174274154,31.859161979726647
SMAP-258,92.04875518672495,31.859161979726647
SMAP-259,92.05912863070836,31.859161979726647
SMAP-260,92.06950207469175,31.859161979726647
SMAP-261,92.07987551867517,31.859161979726647
SMAP-262,92.09024896265855,31.859161979726647
SMAP-263,92.10062240664196,31.859161979726647
SMAP-264,92.11099585062534,31.859161979726647
SMAP-265,92.12136929460875,31.859161979726647
SMAP-266,92.13174273859217,31.859161979726647
SMAP-267,92.14211618257556,31.859161979726647
SMAP-268,92.15248962655897,31.859161979726647
SMAP-269,92.16286307054237,31.859161979726647
SMAP-270,92.17323651452577,31.859161979726647
SMAP-271,92.18360995850917,31.859161979726647
SMAP-272,92.19398340249256,31.859161979726647
SMAP-273,92.20435684647597,31.859161979726647
SMAP-274,92.21473029045937,31.859161979726647
SMAP-275,92.22510373444278,31.859161979726647
SMAP-276,92.2354771784262,31.859161979726647
SMAP-277,92.24585062240959,31.859161979726647
SMAP-278,92.256224066393,31.859161979726647
SMAP-279,92.26659751037641,31.859161979726647
SMAP-280,92.27697095435981,31.859161979726647
